1,0.9,835,44.0,3.7,691,52.0,1265,67.0,1182,517,19.1,25.9,0.5673,0,0,1,0,0,0,0
2,0.5,773,28.66667,1.8,568,25.0,1474,37.0,1113,392,18.4,27.6,0.5799,0,0,1,0,0,0,0
4,0.53333,805,30.33333,1.4,534,28.0,1454,40.0,1112,409,16.3,34.1,0.6257,0,0,1,0,0,0,0
5,0.5,930,33.66667,3.5,684,65.0,1059,75.0,1220,779,15.8,36.5,0.6535,0,0,1,0,0,0,0
6,1.3,1009,89.66667,7.0,859,132.0,944,102.0,1420,1016,16.0,38.1,0.6879,0,0,1,0,0,0,0
7,2.6,1196,239.66667,14.4,1131,216.0,775,113.0,1675,1243,17.6,35.0,0.6965,0,0,1,0,0,0,0
8,2.0,1010,239.66667,8.9,937,180.0,945,142.0,1444,949,18.5,31.2,0.6611,0,0,1,0,0,0,0
9,1.8,990,187.0,8.6,924,140.0,974,90.0,1404,861,19.8,28.5,0.652,0,0,1,0,0,0,0
10,1.7,988,146.66667,8.5,918,141.0,1007,94.0,1393,850,22.3,24.1,0.6394,0,0,1,0,0,0,0
11,1.5,979,86.33333,8.3,910,123.0,1028,92.0,1396,788,24.2,21.7,0.6451,0,0,1,0,0,0,0
12,1.9,1029,110.0,10.1,983,129.0,950,97.0,1470,879,25.1,20.8,0.6516,0,0,1,0,0,0,0
13,1.7,984,97.0,9.1,945,115.0,990,88.0,1423,747,25.8,19.5,0.6392,0,0,1,0,0,0,0
14,1.5,985,79.66667,8.5,919,104.0,1028,86.0,1387,700,26.3,18.9,0.6344,0,0,1,0,0,0,0
15,1.7,981,49.33333,7.7,886,129.0,1054,99.0,1363,695,25.8,18.6,0.608,0,0,1,0,0,0,0
16,1.7,1020,101.0,9.0,941,138.0,1016,95.0,1425,756,25.7,19.4,0.6304,0,0,1,0,0,0,0
17,2.4,1106,166.33333,13.4,1097,135.0,902,105.0,1552,941,26.7,17.1,0.5909,0,0,1,0,0,0,0
18,3.1,1153,196.66667,15.6,1168,163.0,842,121.0,1644,1021,24.3,19.8,0.5933,0,0,1,0,0,0,0
19,3.4,1215,217.0,17.8,1234,180.0,796,125.0,1735,1167,23.5,20.8,0.5937,0,0,1,0,0,0,0
20,3.0,1094,181.33333,12.7,1072,170.0,888,122.0,1545,1105,22.0,24.0,0.6263,0,0,1,0,0,0,0
21,1.2,944,146.66667,6.4,832,72.0,1072,81.0,1350,712,21.1,26.2,0.6481,0,0,1,0,0,0,0
22,1.2,964,141.0,7.1,861,69.0,1014,73.0,1398,735,20.9,28.8,0.7014,0,0,1,0,0,0,0
23,1.3,1003,133.66667,7.4,872,79.0,988,80.0,1439,851,20.2,31.2,0.7304,0,0,1,0,0,0,0
0,1.0,914,58.66667,5.2,774,53.0,1091,65.0,1323,706,20.0,31.5,0.7262,0,0,0,1,0,0,0
1,0.4,839,49.0,2.4,609,36.0,1276,59.0,1286,643,20.8,32.3,0.7813,0,0,0,1,0,0,0
2,0.3,830,43.66667,2.0,582,30.0,1310,50.0,1264,608,20.0,34.5,0.7954,0,0,0,1,0,0,0
4,0.96667,832,56.66667,1.5,547,15.0,1320,23.0,1254,469,18.3,40.0,0.8345,0,0,0,1,0,0,0
5,0.5,903,55.33333,3.1,656,38.0,1155,37.0,1361,618,17.0,44.6,0.8593,0,0,0,1,0,0,0
6,0.9,1022,79.0,6.3,825,68.0,931,54.0,1487,931,17.1,45.3,0.8784,0,0,0,1,0,0,0
7,2.7,1378,451.66667,19.3,1277,192.0,628,94.0,1970,1519,17.1,46.5,0.901,0,0,0,1,0,0,0
8,6.5,1745,755.66667,38.9,1748,346.0,484,139.0,2605,2054,18.8,39.7,0.8547,0,0,0,1,0,0,0
9,3.2,1326,661.66667,14.6,1137,225.0,719,115.0,1760,1550,20.3,38.1,0.8946,0,0,0,1,0,0,0
10,2.4,1215,330.0,12.3,1062,199.0,794,119.0,1650,1381,25.3,27.0,0.8565,0,0,0,1,0,0,0
11,1.9,1138,123.0,11.0,1015,140.0,854,103.0,1604,1115,27.4,22.8,0.8219,0,0,0,1,0,0,0
12,2.7,1244,287.66667,15.4,1162,162.0,765,123.0,1735,1189,30.0,20.0,0.8338,0,0,0,1,0,0,0
13,2.9,1261,376.66667,17.0,1210,173.0,736,126.0,1769,1200,30.9,19.1,0.8394,0,0,0,1,0,0,0
14,2.0,1182,241.0,12.5,1066,121.0,818,106.0,1663,965,30.6,20.2,0.8719,0,0,0,1,0,0,0
15,2.3,1208,191.33333,13.8,1111,133.0,783,127.0,1653,1018,32.2,18.9,0.8964,0,0,0,1,0,0,0
16,1.9,1158,130.33333,10.1,981,96.0,862,105.0,1573,775,31.7,19.5,0.8981,0,0,0,1,0,0,0
17,3.0,1346,350.0,19.3,1278,141.0,701,130.0,1873,1193,30.9,20.5,0.8996,0,0,0,1,0,0,0
18,4.4,1443,633.66667,22.7,1371,221.0,664,160.0,1988,1425,27.5,24.7,0.8899,0,0,0,1,0,0,0
19,4.7,1440,611.66667,25.5,1443,232.0,635,162.0,2068,1594,25.8,27.0,0.8821,0,0,0,1,0,0,0
20,3.4,1232,341.0,15.8,1173,174.0,751,135.0,1750,1284,23.7,30.0,0.8633,0,0,0,1,0,0,0
21,2.4,1159,177.66667,12.3,1061,138.0,812,122.0,1648,1174,22.2,33.4,0.8806,0,0,0,1,0,0,0
22,1.2,1081,109.33333,8.7,929,65.0,910,75.0,1518,937,21.1,36.5,0.9019,0,0,0,1,0,0,0
23,1.7,1083,120.66667,8.3,911,107.0,883,96.0,1507,985,20.2,38.6,0.9016,0,0,0,1,0,0,0
0,1.2,1069,74.33333,7.7,887,70.0,859,84.0,1542,1041,19.3,43.0,0.9535,0,0,0,0,1,0,0
1,0.7,940,63.33333,4.2,724,44.0,1012,68.0,1407,867,19.2,43.6,0.9591,0,0,0,0,1,0,0
2,0.5,901,54.66667,3.0,653,41.0,1094,65.0,1367,822,18.4,45.7,0.9599,0,0,0,0,1,0,0
4,0.83333,846,55.0,2.2,598,33.0,1211,52.0,1332,669,16.3,51.4,0.9468,0,0,0,0,1,0,0
5,0.3,848,29.66667,2.2,598,32.0,1219,46.0,1318,628,17.0,49.2,0.9459,0,0,0,0,1,0,0
6,0.7,980,45.66667,5.7,800,46.0,983,54.0,1462,810,16.4,52.1,0.9612,0,0,0,0,1,0,0
7,3.1,1408,327.33333,20.9,1321,173.0,618,94.0,2044,1495,16.4,53.4,0.9863,0,0,0,0,1,0,0
8,6.2,1716,677.33333,36.7,1701,320.0,490,155.0,2545,2018,18.6,46.8,0.99,0,0,0,0,1,0,0
9,4.6,1475,721.33333,22.0,1351,294.0,625,165.0,2006,1696,21.0,41.1,1.0104,0,0,0,0,1,0,0
10,2.6,1262,348.66667,13.4,1096,182.0,772,134.0,1711,1340,26.4,28.9,0.9785,0,0,0,0,1,0,0
11,2.1,1156,117.33333,11.5,1034,154.0,813,122.0,1640,1123,27.7,26.3,0.9652,0,0,0,0,1,0,0
12,2.0,1192,148.33333,13.4,1097,118.0,796,113.0,1688,971,30.1,22.1,0.9281,0,0,0,0,1,0,0
13,2.2,1233,163.0,15.2,1154,116.0,746,115.0,1740,1000,31.0,22.9,1.0144,0,0,0,0,1,0,0
14,2.1,1208,251.33333,13.0,1083,121.0,792,118.0,1702,891,31.0,22.6,1.0012,0,0,0,0,1,0,0
15,2.3,1215,191.33333,14.0,1116,116.0,784,125.0,1715,852,31.6,21.0,0.959,0,0,0,0,1,0,0
16,2.5,1251,220.66667,15.5,1165,144.0,747,135.0,1774,975,30.4,24.7,1.0526,0,0,0,0,1,0,0
17,3.4,1358,408.66667,19.3,1278,176.0,689,149.0,1899,1192,28.8,26.3,1.0271,0,0,0,0,1,0,0
18,4.3,1379,552.33333,21.9,1349,214.0,645,162.0,1961,1373,26.4,30.1,1.0204,0,0,0,0,1,0,0
19,3.8,1379,500.33333,21.1,1326,191.0,659,151.0,1961,1307,24.7,31.5,0.9672,0,0,0,0,1,0,0
20,3.8,1373,408.0,18.4,1252,205.0,670,154.0,1889,1325,22.9,36.5,1.0083,0,0,0,0,1,0,0
21,2.0,1197,141.0,9.3,950,110.0,823,118.0,1592,918,20.8,41.8,1.0155,0,0,0,0,1,0,0
22,1.7,1238,155.66667,9.0,940,95.0,815,103.0,1622,877,19.7,47.1,1.0666,0,0,0,0,1,0,0
23,2.0,1255,107.66667,9.6,963,126.0,781,122.0,1665,1024,18.9,52.2,1.1313,0,0,0,0,1,0,0
0,1.5,1164,106.66667,8.2,908,90.0,821,102.0,1574,1019,18.5,50.1,1.0539,0,0,0,0,0,1,0
1,0.8,1046,80.66667,5.8,803,48.0,900,73.0,1490,823,18.0,53.0,1.0832,0,0,0,0,0,1,0
2,0.5,956,59.66667,3.1,661,38.0,1043,59.0,1398,701,18.4,51.7,1.0819,0,0,0,0,0,1,0
4,0.56667,877,33.33333,1.6,549,14.0,1265,26.0,1317,463,19.6,47.7,1.0736,0,0,0,0,0,1,0
5,0.3,925,43.66667,2.3,609,26.0,1168,35.0,1363,533,17.3,54.1,1.0582,0,0,0,0,0,1,0
6,0.9,1086,57.33333,6.6,837,83.0,885,68.0,1553,906,15.8,59.0,1.0495,0,0,0,0,0,1,0
7,2.8,1490,399.33333,19.6,1286,188.0,593,97.0,2053,1447,16.6,55.9,1.0486,0,0,0,0,0,1,0
8,5.4,1763,770.66667,32.9,1617,253.0,489,146.0,2503,1835,18.7,52.8,1.1279,0,0,0,0,0,1,0
9,4.0,1462,637.33333,18.1,1242,149.0,637,83.0,1961,1552,20.7,46.4,1.1227,0,0,0,0,0,1,0
10,2.2,1232,277.0,12.4,1062,155.0,787,117.0,1707,1092,26.1,30.0,0.9972,0,0,0,0,0,1,0
11,2.2,1239,151.33333,12.5,1067,146.0,779,117.0,1702,1071,28.6,25.8,0.9989,0,0,0,0,0,1,0
12,2.0,1218,147.0,12.0,1051,121.0,796,108.0,1689,881,30.3,23.3,0.9869,0,0,0,0,0,1,0
13,2.0,1235,150.33333,13.3,1094,111.0,756,107.0,1729,907,31.3,22.3,1.0043,0,0,0,0,0,1,0
14,1.9,1196,227.0,12.3,1061,116.0,791,120.0,1649,899,31.1,22.3,0.9888,0,0,0,0,0,1,0
15,2.7,1288,191.33333,16.0,1179,167.0,717,150.0,1799,1074,32.4,20.4,0.9732,0,0,0,0,0,1,0
16,2.2,1248,306.66667,13.7,1108,145.0,772,138.0,1701,969,32.6,19.3,0.935,0,0,0,0,0,1,0
17,3.5,1401,354.0,21.7,1342,192.0,663,148.0,1959,1267,31.2,20.3,0.9064,0,0,0,0,0,1,0
18,4.1,1401,633.66667,23.7,1396,231.0,645,168.0,2009,1402,27.7,24.8,0.9106,0,0,0,0,0,1,0
19,4.4,1444,574.33333,22.1,1354,248.0,655,172.0,1956,1437,25.7,27.9,0.908,0,0,0,0,0,1,0
20,4.5,1379,341.0,20.6,1312,267.0,683,179.0,1870,1382,24.1,29.9,0.8879,0,0,0,0,0,1,0
21,2.9,1251,315.0,13.4,1097,181.0,771,143.0,1680,1280,22.2,34.4,0.9072,0,0,0,0,0,1,0
22,2.6,1269,169.66667,12.8,1077,163.0,773,137.0,1706,1250,20.7,38.0,0.9149,0,0,0,0,0,1,0
23,2.1,1242,129.33333,12.3,1060,141.0,745,117.0,1693,1359,20.2,42.8,0.9983,0,0,0,0,0,1,0
0,1.2,1045,89.33333,6.8,850,78.0,889,93.0,1506,1102,20.5,42.0,1.0004,0,0,0,0,0,0,1
1,0.6,937,73.66667,3.8,698,42.0,1039,64.0,1382,768,20.1,42.0,0.9763,0,0,0,0,0,0,1
2,0.3,875,60.0,2.5,622,35.0,1167,58.0,1331,656,20.0,41.5,0.9571,0,0,0,0,0,0,1
4,0.83333,888,55.0,2.8,640,33.0,1089,47.0,1330,670,16.5,50.2,0.932,0,0,0,0,0,0,1
5,0.3,881,37.0,2.6,624,38.0,1135,47.0,1319,656,16.4,50.2,0.931,0,0,0,0,0,0,1
6,0.7,998,37.0,7.0,856,65.0,894,62.0,1488,926,14.9,54.7,0.9203,0,0,0,0,0,0,1
7,4.2,1517,452.0,26.2,1460,296.0,551,113.0,2205,1677,16.4,51.3,0.9474,0,0,0,0,0,0,1
8,4.8,1522,578.66667,28.2,1509,303.0,543,126.0,2275,1828,18.2,46.2,0.9575,0,0,0,0,0,0,1
9,3.4,1417,540.0,20.2,1303,244.0,635,139.0,1964,1752,20.7,40.0,0.9639,0,0,0,0,0,0,1
10,2.8,1329,375.66667,17.1,1214,216.0,700,148.0,1845,1581,26.5,27.0,0.9217,0,0,0,0,0,0,1
11,1.8,1203,121.0,11.2,1023,137.0,825,117.0,1622,1132,28.5,23.8,0.915,0,0,0,0,0,0,1
12,1.9,1234,149.33333,11.6,1037,120.0,788,106.0,1658,1037,29.7,23.7,0.9714,0,0,0,0,0,0,1
13,2.0,1286,150.33333,13.2,1090,100.0,750,98.0,1719,1023,31.7,21.7,0.9966,0,0,0,0,0,0,1
14,1.9,1298,179.33333,12.7,1075,103.0,749,98.0,1690,1022,31.7,21.5,0.9902,0,0,0,0,0,0,1
15,2.0,1308,265.0,13.0,1084,123.0,757,110.0,1724,989,32.8,19.5,0.9515,0,0,0,0,0,0,1
16,2.3,1276,181.66667,13.5,1099,136.0,783,114.0,1680,925,32.5,18.6,0.8948,0,0,0,0,0,0,1
17,2.7,1234,350.0,10.2,985,158.0,815,122.0,1572,795,30.2,22.6,0.9524,0,0,0,0,0,0,1
18,3.6,1419,489.33333,20.1,1300,216.0,670,155.0,1923,1263,27.6,25.7,0.9382,0,0,0,0,0,0,1
19,3.8,1325,421.0,19.1,1273,211.0,716,145.0,1815,1184,25.9,24.9,0.8195,0,0,0,0,0,0,1
20,3.5,1346,359.33333,17.5,1224,202.0,715,146.0,1794,1272,23.9,29.4,0.8589,0,0,0,0,0,0,1
21,2.5,1241,327.0,13.8,1110,147.0,772,130.0,1698,1177,22.3,32.1,0.8515,0,0,0,0,0,0,1
22,2.5,1274,193.0,13.3,1094,160.0,771,126.0,1682,1231,20.5,35.9,0.8565,0,0,0,0,0,0,1
23,3.0,1321,227.66667,14.8,1144,162.0,732,127.0,1745,1243,19.8,37.2,0.8509,0,0,0,0,0,0,1
0,3.7,1424,181.66667,18.0,1240,194.0,662,126.0,1841,1427,19.1,41.9,0.9158,1,0,0,0,0,0,0
1,3.3,1357,112.33333,16.0,1178,167.0,674,124.0,1782,1454,17.8,46.1,0.9344,1,0,0,0,0,0,0
2,1.5,1123,80.66667,9.7,966,91.0,770,93.0,1594,1183,17.6,47.6,0.9465,1,0,0,0,0,0,0
4,0.9,951,56.33333,4.0,713,42.0,994,58.0,1385,821,16.9,49.8,0.9544,1,0,0,0,0,0,0
5,0.5,941,32.0,3.6,687,50.0,1024,59.0,1374,777,15.8,53.8,0.9615,1,0,0,0,0,0,0
6,0.5,986,35.33333,4.6,745,61.0,959,66.0,1426,888,16.5,53.5,0.9928,1,0,0,0,0,0,0
7,1.2,1153,174.33333,9.2,947,107.0,795,80.0,1643,1076,17.2,52.9,1.0276,1,0,0,0,0,0,0
8,2.2,1323,264.0,14.6,1137,139.0,696,94.0,1846,1285,19.3,48.3,1.0723,1,0,0,0,0,0,0
9,2.2,1315,245.66667,11.7,1040,165.0,743,102.0,1740,1315,20.6,47.1,1.1287,1,0,0,0,0,0,0
10,2.1,1303,175.66667,11.0,1015,139.0,777,96.0,1731,1250,23.7,40.0,1.153,1,0,0,0,0,0,0
11,1.8,1238,238.33333,11.6,1037,113.0,813,91.0,1698,978,25.6,32.5,1.053,1,0,0,0,0,0,0
12,2.2,1259,238.33333,12.9,1080,138.0,772,104.0,1736,1072,27.2,28.1,0.9989,1,0,0,0,0,0,0
13,2.0,1246,270.0,12.6,1070,104.0,770,84.0,1747,1064,27.9,28.1,1.0394,1,0,0,0,0,0,0
14,1.4,1154,109.33333,8.3,912,78.0,872,76.0,1605,825,28.3,27.8,1.0539,1,0,0,0,0,0,0
15,1.8,1237,164.66667,10.5,997,97.0,800,87.0,1688,924,29.2,27.0,1.081,1,0,0,0,0,0,0
16,2.1,1315,164.33333,11.7,1041,115.0,773,101.0,1767,966,28.9,29.3,1.1503,1,0,0,0,0,0,0
17,2.8,1466,276.33333,15.8,1174,152.0,680,115.0,1965,1302,25.4,39.8,1.2771,1,0,0,0,0,0,0
18,2.8,1409,245.0,13.9,1113,157.0,710,110.0,1850,1256,25.2,40.1,1.2642,1,0,0,0,0,0,0
19,2.7,1366,227.33333,15.7,1171,132.0,693,103.0,1933,1068,24.5,39.4,1.1963,1,0,0,0,0,0,0
20,1.8,1241,314.66667,10.9,1011,98.0,781,90.0,1748,1070,22.3,45.4,1.2088,1,0,0,0,0,0,0
21,1.2,1123,130.66667,6.4,832,65.0,930,68.0,1565,792,21.2,48.3,1.2034,1,0,0,0,0,0,0
22,2.6,1321,239.0,12.7,1075,101.0,757,85.0,1891,1017,20.6,50.5,1.2082,1,0,0,0,0,0,0
23,3.1,1397,223.66667,15.3,1159,134.0,681,100.0,1949,1207,20.2,52.9,1.234,1,0,0,0,0,0,0
0,4.1,1507,300.0,20.5,1311,177.0,608,114.0,2107,1499,19.8,54.5,1.2488,0,1,0,0,0,0,0
1,3.6,1405,183.0,15.9,1177,179.0,660,108.0,1931,1474,19.5,56.2,1.2624,0,1,0,0,0,0,0
2,1.9,1192,182.33333,10.4,994,105.0,759,78.0,1780,1163,19.0,58.0,1.2581,0,1,0,0,0,0,0
4,1.3,973,112.66667,4.9,761,49.0,954,55.0,1501,815,18.0,57.6,1.1788,0,1,0,0,0,0,0
5,0.3,864,52.66667,2.1,591,27.0,1247,37.0,1374,507,17.7,56.0,1.1215,0,1,0,0,0,0,0
6,0.4,886,71.66667,2.2,598,41.0,1257,53.0,1374,506,17.9,52.4,1.0655,0,1,0,0,0,0,0
7,0.8,988,109.66667,4.0,713,78.0,1092,79.0,1455,716,18.9,49.3,1.0668,0,1,0,0,0,0,0
8,0.8,1008,87.33333,4.3,729,68.0,1034,65.0,1490,795,20.0,48.6,1.1199,0,1,0,0,0,0,0
9,0.8,976,96.0,3.8,698,64.0,1156,64.0,1393,594,20.6,41.2,0.9841,0,1,0,0,0,0,0
10,0.8,978,155.33333,4.1,718,67.0,1137,66.0,1392,565,23.6,34.0,0.9749,0,1,0,0,0,0,0
11,0.9,987,72.66667,4.5,740,54.0,1105,53.0,1407,523,26.7,28.1,0.9688,0,1,0,0,0,0,0
12,1.2,1030,96.33333,5.3,778,67.0,1071,69.0,1452,591,26.8,28.1,0.9785,0,1,0,0,0,0,0
13,1.0,955,76.66667,4.2,723,51.0,1129,57.0,1393,559,27.7,25.8,0.9467,0,1,0,0,0,0,0
14,0.8,924,61.33333,3.3,673,28.0,1247,36.0,1346,430,28.8,22.7,0.8864,0,1,0,0,0,0,0
15,1.1,1005,59.33333,4.9,758,51.0,1091,57.0,1434,522,26.8,27.3,0.9462,0,1,0,0,0,0,0
16,1.5,1059,173.0,6.1,816,77.0,1023,73.0,1468,641,25.9,28.7,0.9423,0,1,0,0,0,0,0
17,1.5,1079,120.33333,6.9,851,93.0,991,81.0,1490,738,25.8,27.7,0.9076,0,1,0,0,0,0,0
18,1.4,1070,145.66667,6.8,850,94.0,997,91.0,1502,778,24.8,29.5,0.9077,0,1,0,0,0,0,0
19,1.1,1085,160.66667,5.8,805,69.0,972,65.0,1528,718,25.3,36.3,1.1513,0,1,0,0,0,0,0
20,0.9,1066,150.0,5.5,787,57.0,986,56.0,1552,689,23.9,40.4,1.1787,0,1,0,0,0,0,0
21,1.0,1094,179.66667,6.1,815,74.0,934,69.0,1563,852,21.4,46.6,1.1764,0,1,0,0,0,0,0
22,1.1,1110,169.33333,6.0,814,75.0,948,73.0,1571,854,20.5,49.3,1.173,0,1,0,0,0,0,0
23,1.0,968,81.0,4.2,719,73.0,1081,76.0,1388,664,19.2,42.3,0.9339,0,1,0,0,0,0,0
0,0.7,906,62.66667,4.1,714,56.0,1163,67.0,1351,544,19.2,37.9,0.8352,0,0,1,0,0,0,0
1,0.5,849,32.66667,2.4,615,31.0,1285,44.0,1276,461,17.2,43.1,0.8394,0,0,1,0,0,0,0
2,0.2,774,30.0,1.0,500,13.0,1536,21.0,1169,352,15.8,45.2,0.8052,0,0,1,0,0,0,0
4,0.5,753,31.33333,0.5,437,14.0,1904,19.0,1110,301,16.3,41.0,0.7513,0,0,1,0,0,0,0
5,0.1,749,28.33333,0.7,466,23.0,1803,29.0,1089,307,16.1,36.5,0.664,0,0,1,0,0,0,0
6,0.5,864,37.33333,2.8,642,72.0,1288,69.0,1255,441,16.5,36.2,0.6752,0,0,1,0,0,0,0
7,1.6,1002,104.66667,7.8,893,165.0,1010,111.0,1394,775,17.5,30.9,0.6111,0,0,1,0,0,0,0
8,2.0,970,225.0,9.7,966,118.0,944,81.0,1379,907,18.4,24.0,0.5046,0,0,1,0,0,0,0
9,1.3,898,66.33333,6.9,853,85.0,1066,56.0,1271,763,19.2,23.8,0.5235,0,0,1,0,0,0,0
10,1.0,847,122.0,5.8,800,116.0,1155,90.0,1179,649,21.7,18.1,0.4642,0,0,1,0,0,0,0
11,0.9,847,91.66667,5.5,788,112.0,1203,85.0,1162,598,22.3,17.0,0.4513,0,0,1,0,0,0,0
12,1.2,871,112.33333,6.8,848,100.0,1139,83.0,1208,579,22.8,16.1,0.4404,0,0,1,0,0,0,0
13,1.3,869,132.66667,7.2,866,109.0,1107,85.0,1212,596,23.8,14.5,0.4222,0,0,1,0,0,0,0
14,1.1,875,98.0,6.9,854,111.0,1160,85.0,1200,595,25.1,13.1,0.4129,0,0,1,0,0,0,0
15,1.2,895,92.66667,7.5,878,109.0,1122,81.0,1238,607,25.8,12.9,0.4219,0,0,1,0,0,0,0
16,1.4,926,91.33333,7.7,885,114.0,1101,92.0,1259,662,25.5,14.0,0.4495,0,0,1,0,0,0,0
17,2.0,996,192.33333,12.0,1048,139.0,959,108.0,1397,822,24.5,15.4,0.4663,0,0,1,0,0,0,0
18,2.4,997,318.33333,13.5,1100,157.0,896,106.0,1392,987,22.6,17.2,0.4656,0,0,1,0,0,0,0
19,2.1,1006,241.33333,12.0,1048,147.0,925,114.0,1416,966,21.2,18.9,0.471,0,0,1,0,0,0,0
20,1.2,895,192.66667,6.7,845,102.0,1072,96.0,1241,763,19.1,22.8,0.501,0,0,1,0,0,0,0
21,0.7,862,72.66667,4.8,751,73.0,1154,77.0,1213,617,18.4,24.6,0.5169,0,0,1,0,0,0,0
22,0.7,858,77.33333,4.8,756,65.0,1159,73.0,1209,564,17.3,25.6,0.5032,0,0,1,0,0,0,0
23,0.8,853,74.33333,5.0,762,76.0,1134,86.0,1184,646,16.5,24.9,0.4642,0,0,1,0,0,0,0
0,0.5,859,72.33333,4.3,727,65.0,1120,84.0,1187,753,16.7,28.3,0.5316,0,0,0,1,0,0,0
1,0.2,837,40.33333,2.7,634,41.0,1200,56.0,1150,669,15.5,32.2,0.5641,0,0,0,1,0,0,0
2,0.46667,746,27.0,0.9,493,17.0,1522,31.0,1063,435,17.5,29.1,0.5773,0,0,0,1,0,0,0
4,0.5,742,37.0,0.9,489,19.0,1559,30.0,1048,403,14.0,33.7,0.5355,0,0,0,1,0,0,0
5,0.1,774,47.0,1.7,560,45.0,1386,51.0,1107,532,11.6,40.0,0.5462,0,0,0,1,0,0,0
6,0.2,798,59.66667,2.6,630,40.0,1291,45.0,1125,536,13.4,34.5,0.5272,0,0,0,1,0,0,0
7,1.1,1002,122.66667,8.8,932,101.0,949,82.0,1405,917,15.2,31.0,0.5329,0,0,0,1,0,0,0
8,3.0,1210,663.66667,22.2,1356,183.0,657,100.0,1786,1481,16.3,27.5,0.5066,0,0,0,1,0,0,0
9,2.1,1058,698.33333,15.3,1158,149.0,820,91.0,1459,1187,19.2,20.0,0.439,0,0,0,1,0,0,0
10,2.6,1106,260.33333,14.0,1118,207.0,885,130.0,1451,1220,24.9,13.0,0.4038,0,0,0,1,0,0,0
11,3.2,1153,407.66667,18.5,1253,289.0,815,155.0,1541,1381,28.3,9.9,0.3754,0,0,0,1,0,0,0
12,2.1,1047,328.33333,13.5,1101,159.0,913,114.0,1391,1103,29.2,9.8,0.3914,0,0,0,1,0,0,0
13,2.2,1091,334.0,15.8,1172,162.0,874,127.0,1459,1105,31.6,9.2,0.419,0,0,0,1,0,0,0
14,2.4,1162,211.66667,18.5,1253,173.0,796,138.0,1595,1248,32.6,9.3,0.4499,0,0,0,1,0,0,0
10,2.2,1137,164.66667,14.9,1146,188.0,1144,136.0,1392,1327,26.1,23.8,0.7938,0,0,0,0,1,0,0
11,1.8,1139,158.33333,13.8,1109,159.0,1118,135.0,1436,1292,28.8,21.1,0.8193,0,0,0,0,1,0,0
12,1.6,1099,161.33333,12.3,1059,146.0,1156,115.0,1416,1114,29.6,19.4,0.7897,0,0,0,0,1,0,0
13,1.8,1088,183.0,14.0,1116,127.0,1128,112.0,1449,1060,31.6,16.4,0.7489,0,0,0,0,1,0,0
14,1.6,1027,81.0,11.8,1041,128.0,1237,112.0,1345,915,32.3,13.3,0.6303,0,0,0,0,1,0,0
15,1.6,1014,157.33333,12.0,1049,120.0,1200,109.0,1366,893,31.8,13.5,0.6249,0,0,0,0,1,0,0
16,1.3,969,60.66667,9.7,968,115.0,1276,112.0,1325,768,31.8,13.8,0.6394,0,0,0,0,1,0,0
15,1.7,1026,69.0,12.3,1061,133.0,982,115.0,1564,814,29.6,18.9,0.7692,0,0,0,0,0,0,1
16,1.7,1039,116.33333,12.2,1055,131.0,966,117.0,1590,845,28.0,23.2,0.8613,0,0,0,0,0,0,1
17,2.1,1148,152.33333,12.5,1067,133.0,887,105.0,1790,956,23.6,41.0,1.1786,0,0,0,0,0,0,1
18,2.2,1176,159.0,13.9,1114,141.0,843,114.0,1805,1102,21.5,48.1,1.2148,0,0,0,0,0,0,1
19,1.8,1100,177.66667,11.4,1028,112.0,900,103.0,1710,994,22.1,44.1,1.1573,0,0,0,0,0,0,1
20,1.8,1081,115.0,10.4,992,147.0,959,119.0,1680,935,20.2,47.2,1.1043,0,0,0,0,0,0,1
21,0.9,976,132.33333,7.0,858,104.0,1070,102.0,1547,839,20.0,47.6,1.103,0,0,0,0,0,0,1
22,1.0,979,248.33333,7.0,857,97.0,1082,96.0,1546,797,19.8,46.8,1.0697,0,0,0,0,0,0,1
23,2.0,1092,188.0,11.3,1024,128.0,937,109.0,1706,968,19.6,47.0,1.0606,0,0,0,0,0,0,1
0,1.8,1044,154.66667,9.2,946,138.0,1009,119.0,1594,886,19.3,46.3,1.0279,1,0,0,0,0,0,0
1,1.1,940,75.33333,6.8,849,93.0,1091,103.0,1509,764,18.5,48.7,1.0286,1,0,0,0,0,0,0
2,0.6,892,81.0,5.1,767,71.0,1180,84.0,1466,657,18.0,51.4,1.0504,1,0,0,0,0,0,0
4,1.66667,853,110.0,4.3,727,44.0,1179,59.0,1417,621,17.7,51.9,1.0379,1,0,0,0,0,0,0
5,0.7,738,45.33333,1.5,545,18.0,1562,29.0,1266,450,17.7,49.7,0.997,1,0,0,0,0,0,0
6,0.1,762,65.66667,2.0,581,41.0,1588,45.0,1277,434,17.9,46.1,0.9383,1,0,0,0,0,0,0
7,0.5,841,54.0,4.0,713,84.0,1293,80.0,1356,559,18.4,43.9,0.9192,1,0,0,0,0,0,0
8,0.6,843,69.0,4.0,712,77.0,1303,77.0,1343,548,18.9,42.1,0.9081,1,0,0,0,0,0,0
9,0.5,841,58.66667,4.0,713,73.0,1326,68.0,1330,525,19.2,39.7,0.8728,1,0,0,0,0,0,0
10,0.7,862,45.0,4.2,721,72.0,1329,66.0,1335,522,20.8,36.6,0.8878,1,0,0,0,0,0,0
